2197.7841800446913 2392.9237963875603
2551.9495345202863 2550.018144836538
2114.031915022721 1703.7208487473115
3002.5245412529175 3101.3947930746695
819.9325487349965 785.0796414112564
1002.898451930876 727.5137284439404
2981.6729370255152 2385.7383667679355
1971.1892443566992 2200.6815774851007
1551.3913625164357 1387.9528744126103
1931.6027809243321 2050.0946905830165
1096.306283827087 1253.4730343167776
605.5860751519277 1046.711353176237
2231.255838858201 1935.4423751761244
1870.4165242537053 1690.1564122355167
1022.9739719200289 1208.3318428601774
2426.1668682707846 2108.6416979857113
2780.8325151706017 2920.581956081327
1426.1524666146681 1343.8764179455839
2164.551002353462 2082.531753632491
2546.1792831309117 2671.83620359445
1557.062148006181 1681.3401210360876
3861.3130979516377 3564.29871142082
881.9147082042113 936.260231405591
2198.8986722129175 2142.533191654138
4760.297072398623 4176.374769311228
465.1578887840667 412.36526666829667
4169.545287491613 3183.976429386169
2098.360702171763 2336.3711429443943
1367.336053097987 1346.8114450276885
2151.4161700147947 2110.3407357036454
4256.239236825491 2757.4968625884976
729.1225721910587 1024.5773475291483
2306.8363830365424 2664.2915831557398
1097.1674803299936 926.7449895331694
1171.5964850163805 1501.6056556475396
2078.5413968658186 1756.8540075070302
1398.4928032615956 1404.8905927935782
2322.946501250683 2196.179944261313
1756.4319362144386 1696.6654807099997
1169.0994343610403 1287.2153980517376
2409.1587476595296 1896.8897423965957
1205.8999087867671 1240.4759208958249
3996.4895636878614 2803.3545762955446
1665.3281928785009 1737.4811222595165
1760.6971842217974 2364.5371846300263
687.2605080085293 757.3812394593181
1404.054180645081 1681.9165413347707
968.3552740751131 663.5536916535114
2602.093429977816 2421.5471613206805
2663.1706516525937 2641.6237014821354
670.5400089022447 676.3425436245375
2259.9709337598674 1913.0567636936028
1502.1042521272327 1665.3821473403118
1806.6346728192918 2065.7947271265293
2819.6855821779386 2991.1743315635717
716.1206536899596 549.2858555706578
2577.03067823486 2448.7409047808073
1432.7187305387852 1167.201973476325
1531.8389603149135 1313.9997745665314
2998.104080780618 2564.599225221433
1504.061943875657 1032.083778915482
2513.8757121861318 2533.285180373221
1850.344450018478 1414.1334599385941
1462.989571358003 1536.7273129134046
1592.680905185578 1417.7329600415
1390.1440102827478 1551.7698581044697
2034.6744319384354 1949.6033937773386
3853.7097286100984 2726.2588489238233
2561.4204354388207 2056.562105344706
2366.2102840575008 1767.183416586981
1345.4473873551103 1127.1699691757744
1024.9962331091622 1235.5969915105477
1163.9474649480244 1026.2186337057651
1416.5166963497927 1629.171687682762
3168.456601413456 3612.349518784713
1654.5607016882477 1316.8700182659757
2165.54065735741 1475.103455807679
1492.112186752064 2299.2818842230636
1181.6055816211276 1422.16343304569
2292.729914561371 1658.9414596317101
1222.2761399887988 922.5364571408101
1619.3979688992679 2022.6257304322214
3176.78191060573 2942.440872226392
2690.4739979443993 2334.909049767602
2378.232818969745 2733.794172187735
3009.4568010706753 2543.73362591502
2549.5511816052563 2131.332057580564
781.7280073113145 622.3465439371937
2355.048001899768 2347.8457686624447
2886.7788668355543 2851.937388851091
2341.86646536221 1826.401277680455
1349.8414230782116 1681.0171813195936
1727.214573619056 1989.8747696484252
1153.0654738427934 1334.5551807503928
2803.6446643176337 2681.439687174223
1475.5221214163148 1002.3911453065289
921.2863498712328 1100.9915202474967
3361.3374246569824 2998.2548298324905
1651.5616467134475 1766.1722357180965
1803.1008240102574 1769.6149574105768
1201.7305272932488 1408.6404110234892
2047.9479722422643 2476.543254750667
2191.14862797532 2296.3874024668194
2820.681250788026 2325.981839942078
2191.9242952074487 1906.2807481145428
1917.2454090532174 1746.2288430862952
2550.044758104465 2224.4635131622726
1221.333430613262 1410.9556899536549
1483.1315702044383 1496.883884009228
3908.051756733038 2489.0155153298824
1510.936262392539 1654.6162338601382
2706.187284081121 2908.244333576762
1754.6661530765323 1613.7363943833443
1627.5690093749963 1342.081630157848
2253.574279831372 1629.413979750741
1941.3398167817315 1594.673251699908
1612.577158291471 1402.435837130937
1282.8846077482447 1202.184914055033
349.9723575208508 317.03945517665426
1071.7776016485172 1069.7167262054845
1358.861764531696 1392.9191118057513
2362.9276898038465 2154.566317481764
2079.7055561465336 2040.6269268036338
1231.0403106485462 1413.7850950927395
1428.1927247202718 1561.285563818948
1491.9977965732405 1819.1142091498718
3080.9098614646623 2769.060624078646
902.7246341947581 1340.0740066116714
1414.3389812849123 1297.8343983553398
2033.0018157812656 2903.801990085306
1508.742876840119 1757.6423128504482
1202.4601268049162 1220.8961599955112
1299.3729685406138 1489.3403653887558
3077.832717413946 2595.3943168626624
1478.440343886385 1749.7787964125084
2343.881791154021 2525.2806263423645
1161.8194169893945 1025.6572675785173
2796.2175111543374 2303.084823470982
2448.1246246313426 1868.0468385795957
2410.3831527253164 2540.6747055957967
1767.7443609606532 2370.3308992419816
1359.4242560595103 1113.4554617169736
457.3546438948739 578.5196000627094
761.3964701665262 797.822829423408
786.5907311093029 1106.597499392852
1295.8478548217963 1478.649854124478
734.484447143539 825.4374160669445
1520.0528215255385 1281.7214124526688
1138.9262597547952 1777.245677642878
981.4864411875465 1213.0986742456666
353.6285634333686 448.62807830660313
1064.271613200959 1183.7084935970722
1484.8707091208378 1849.647643044325
2696.841900701003 2423.631090652393
538.2064200014642 1041.4415963981282
1360.2564160652958 1642.1740801743529
1558.9862601420139 1793.5075972935354
1453.038657471177 1427.8504977353632
588.8751012399151 715.1745015973303
1018.7432033717089 1003.4273068962839
1555.3316124991081 1804.4877684944358
2075.1029536812707 1970.97385482475
1383.402451965333 1855.0723109625012
1921.861948159808 1621.4719779383254
1433.2653540514868 2020.805593316194
1679.5948778359123 847.2081730222263
442.3375093381185 667.8286317423594
1074.9406480679465 1306.7323342570292
1858.9062650697763 2164.7160204986303
2029.7314901631726 2723.073088322857
2344.3113468995307 2605.202495711398
1244.5119268071342 1481.4674998705536
1609.0305799575217 1458.2101550587377
266.12093385674063 610.3931563492888
768.5182024359544 877.5597358090794
60.201342328435814 589.6791602665879
400.1524662898686 532.1238819457077
236.69096619502727 468.4148818071762
637.5216749273345 661.5429117808239
761.3873619721364 769.29332038526
1105.634131180088 1133.5196308818563
1453.1118522659483 1578.412874903746
1504.847685001544 1798.8336064251864
846.2445500661139 1158.7428306248687
1919.290363918631 2064.9814029768836
1807.2770092139701 1839.31379095331
2118.303176636219 1942.4802740866205
2693.8616985934113 2062.3166023361778
1185.6349382969177 982.7737770419583
1197.4771528600668 1323.6010615226494
407.946076242397 598.7392180227525
634.8031304773448 878.9032219498351
1521.795076981162 1542.8294245439974
479.04027366140105 695.3510322874326
1085.3374905066962 1003.7841308925294
620.2957257476645 723.3646294582593
1009.1965837018984 949.5161702234132
1041.5228483229587 881.1048032951519
1380.31453171446 1457.8989500679581
1627.438707285351 1860.9367388039711
2142.0181346763297 1731.2562625262406
1584.5300563805993 1362.8517638699411
431.58226483245295 443.52982947963795
1183.6612249015168 920.5094083096109
2237.2684999828225 2301.98418445557
866.5323678641078 661.6884702475568
1346.6515129649665 959.281176520903
1495.7095295662846 1364.5366729549457
2348.6660966613913 2227.0108507426967
2035.741473693188 1747.621841879749
1149.5348732601112 1027.748537411535
1617.9292666201588 1258.1119797529875
2357.1655589772336 2439.0929705639205
944.9018639564497 941.6559493492405
1025.6186192626112 1084.1223039133156
2518.123643651158 2247.6196176837584
1241.9074872169758 965.2269818835625
2343.642300436663 2477.792727324696
1598.59978479577 1366.5713286560635
1112.3579559490504 892.745138880447
1100.3692420726798 724.8064388481766
1619.813675794869 1830.2552758098989
2194.5209654005203 1832.132811855019
1905.2490574606504 1495.9907058757544
3487.292159011927 3418.909537228333
2542.1015542442265 1796.562356917895
1787.2290771884807 2303.0206012096896
1500.1489087524753 1781.8385854975616
1230.020214515967 1236.76040743496
1437.1405956488327 1444.1381241350912
1208.063731112267 700.7299118572806
972.1787854990573 1017.2282896016854
2076.139312884109 2057.5183999027795
1992.2989288006493 2105.977293963847
1251.9303009907417 1928.8257809813852
2177.7389036628347 2272.8530449801174
2719.5913239959305 2771.8978979827334
529.5247059565039 981.7880518418976
1489.862264530278 1509.6426479188879
829.0252070753028 1052.6062185660894
1938.2078699140984 1547.87515779593
931.0572067645063 1009.609416874109
1167.299259549276 946.4975607597695
1784.2503894610295 1382.1872183618084
903.5304353042665 763.1789930585746
344.23360073841866 560.066594486331
2963.0355026102407 2369.53128877014
1380.0514913700833 697.3850449451968
1438.0838317666442 1293.2475963182742
1154.6489394048986 1329.4807210728202
1338.9585760222428 1072.2451026690915
1023.9357536413214 951.9997537695263
805.1556730549185 592.6913327232905
1907.9574402379392 1248.3190860477125
1170.0800250600698 1773.0887592010504
2477.9641539016275 2269.3127419777857
1512.3792202965885 1484.4687489640419
706.7537617990005 758.6879438115051
1531.0357490085923 1344.797158038607
915.6307081329904 849.8727774761944
1134.1106791065529 1280.3958878524677
1829.5695960696894 1286.469897717582
618.8307325904992 729.7965102152558
1105.8177656022183 970.9622214867029
892.8665141907331 559.6543542738608
577.0230761697397 738.7073085779757
1402.2544886798821 999.5329938506928
1039.325183010611 1009.8556197377404
1405.2495711647205 1173.133440870467
901.631562752192 861.5110223681705
2894.8112871313024 2174.36066232963
1236.928376025934 951.2557573741343
1098.45895684202 1080.610476960606
1621.7734306104442 1385.537641091396
1398.7338961380372 1129.1380451037683
1185.5029901524792 1221.8796394558674
1943.822316268289 1670.4128335093042
2068.7120499846587 1839.03070621699
456.0481333737371 271.03976139512525
2067.336843900987 2381.4816935204417
1425.4742461107273 1256.439166574978
1204.158750705164 1583.3380394259693
1407.1168174227241 1276.7923256081208
1740.8806881975875 1265.7019255877353
1702.9099311488517 952.2437859592482
934.2431882834986 1290.821263470855
872.0896849724504 749.3997733369341
1775.4994311727623 1511.923482288575
1824.611400813007 1256.0615281731734
787.306218403043 920.8765795081674
2025.8573459398474 1970.0820176704583
2560.145331733208 1919.2336970300837
1291.4570014783642 666.0801346987894
1196.2446711272278 1298.5546654006196
728.6309490228465 417.5797952023862
1262.198619081767 903.3777553956719
678.3478847045643 966.5197664436096
1412.515739686457 1430.773597484651
